Date,Open,High,Low,Close,Volume,Adj Close
2012-12-19,8.80,8.82,8.76,8.76,8900,8.50
2012-12-18,8.84,8.84,8.80,8.80,15600,8.54
2012-12-17,8.84,8.84,8.84,8.84,1400,8.58
2012-12-14,8.95,8.95,8.76,8.84,2900,8.58
2012-12-13,8.82,8.82,8.80,8.80,2400,8.54
2012-12-12,9.00,9.00,8.82,8.82,11800,8.56
2012-12-11,8.90,9.01,8.90,9.00,24700,8.73
2012-12-10,9.05,9.05,8.70,8.75,4000,8.49
2012-12-07,9.30,9.30,9.30,9.30,000,9.03
2012-12-06,9.04,9.30,9.04,9.30,8100,9.03
2012-12-05,9.15,9.15,9.04,9.04,3200,8.77
2012-12-04,9.30,9.30,9.05,9.15,9700,8.88
2012-12-03,9.40,9.49,9.25,9.30,6400,9.03
2012-11-30,9.61,9.75,9.60,9.72,11400,9.43
2012-11-29,9.75,9.75,9.75,9.75,5000,9.46
2012-11-28,9.80,9.80,9.75,9.75,000,9.46
2012-11-27,9.75,9.75,9.75,9.75,26400,9.46
2012-11-26,9.75,9.89,9.75,9.75,8200,9.46
2012-11-23,10.17,10.17,9.65,9.75,20900,9.46
2012-11-22,10.20,10.25,10.20,10.22,1100,9.92
2012-11-21,10.27,10.27,10.20,10.20,5700,9.90
2012-11-20,10.23,10.25,10.23,10.25,900,9.95
2012-11-19,10.25,10.25,10.24,10.25,10200,9.95
2012-11-16,9.95,9.95,9.95,9.95,000,9.66
2012-11-15,10.05,10.05,9.95,9.95,1400,9.66
2012-11-14,10.10,10.10,9.95,10.05,2300,9.75
2012-11-13,10.00,10.00,9.91,9.91,400,9.62
2012-11-12,9.85,9.90,9.80,9.90,27000,9.61
2012-11-09,10.09,10.09,9.85,9.85,13000,9.56
2012-11-08,9.90,9.90,9.80,9.80,200,9.51
2012-11-07,10.00,10.00,10.00,10.00,000,9.70
2012-11-06,9.91,10.00,9.90,10.00,5300,9.70
2012-11-05,9.90,10.09,9.90,9.90,5000,9.61
2012-11-02,9.65,9.90,9.65,9.89,2200,9.60
2012-11-01,9.65,9.65,9.65,9.65,300,9.36
2012-10-31,9.62,10.09,9.60,9.65,4400,9.36
2012-10-30,10.05,10.07,9.90,9.90,2700,9.61
2012-10-29,10.05,10.05,10.00,10.05,6200,9.75
2012-10-26,10.05,10.05,9.92,10.05,4400,9.75
2012-10-25,10.00,10.05,9.90,10.05,1600,9.75
2012-10-24,9.60,9.90,9.60,9.90,1600,9.61
2012-10-23,10.10,10.10,9.85,9.85,600,9.56
2012-10-22,10.15,10.20,10.05,10.20,3000,9.90
2012-10-19,10.35,10.35,10.20,10.20,2800,9.90
2012-10-18,10.40,10.40,10.37,10.37,5800,10.06
2012-10-17,10.36,10.40,10.36,10.40,1000,10.09
2012-10-16,10.41,10.45,10.35,10.45,20800,10.14
2012-10-15,10.42,10.48,10.35,10.40,19500,10.09
2012-10-12,10.45,10.45,10.35,10.35,13400,10.04
2012-10-11,10.74,10.74,10.35,10.35,118100,10.04
2012-10-10,10.15,10.74,10.12,10.74,7300,10.42
2012-10-09,10.10,10.10,10.10,10.10,500,9.80
2012-10-08,10.10,10.10,10.06,10.10,4700,9.80
2012-10-05,10.09,10.10,10.00,10.10,26800,9.80
2012-10-04,10.00,10.00,9.90,10.00,17600,9.70
2012-10-03,9.39,10.06,9.39,10.00,48100,9.70
2012-10-02,9.09,9.25,9.09,9.25,8700,8.98
2012-10-01,9.09,9.09,9.09,9.09,200,8.82
2012-09-28,9.10,9.10,9.10,9.10,22500,8.83
2012-09-27,9.12,9.12,9.12,9.12,2700,8.85
2012-09-26,9.12,9.12,9.12,9.12,000,8.85
2012-09-25,9.18,9.18,9.02,9.12,5000,8.85
2012-09-24,9.24,9.24,9.24,9.24,900,8.97
2012-09-21,9.24,9.24,9.24,9.24,400,8.97
2012-09-20,9.02,9.24,9.02,9.24,20200,8.97
2012-09-19,9.10,9.10,9.10,9.10,600,8.83
2012-09-18,9.00,9.40,9.00,9.40,5200,9.12
2012-09-17,9.05,9.05,8.95,8.95,10000,8.69
2012-09-14,9.10,9.10,9.10,9.10,2000,8.83
2012-09-13,8.90,8.90,8.90,8.90,000,8.64
2012-09-12,8.90,8.90,8.90,8.90,600,8.64
2012-09-11,8.90,8.90,8.90,8.90,6800,8.64
2012-09-10,8.86,8.86,8.80,8.80,10000,8.54
2012-09-07,9.00,9.00,9.00,9.00,000,8.73
2012-09-06,9.00,9.00,9.00,9.00,000,8.62
2012-09-05,9.00,9.00,9.00,9.00,000,8.62
2012-09-04,9.30,9.30,9.00,9.00,4700,8.62
2012-09-03,9.40,9.40,9.40,9.40,4000,9.00
2012-08-31,8.90,9.08,8.90,9.08,38400,8.69
2012-08-30,9.05,9.08,9.05,9.08,500,8.69
2012-08-29,9.00,9.08,9.00,9.08,21100,8.69
2012-08-28,8.78,9.00,8.78,9.00,9800,8.62
2012-08-27,9.00,9.00,8.78,8.81,5700,8.44
2012-08-24,9.20,9.20,9.06,9.20,7000,8.81
2012-08-23,9.40,9.60,9.40,9.50,5000,9.10
2012-08-22,9.40,9.50,9.20,9.50,12800,9.10
2012-08-21,9.20,9.40,9.15,9.40,4300,9.00
2012-08-20,9.01,9.11,9.01,9.10,2700,8.71
2012-08-17,9.00,9.30,9.00,9.30,15600,8.90
2012-08-16,9.00,9.11,9.00,9.00,3500,8.62
2012-08-15,9.02,9.02,9.02,9.02,000,8.64
2012-08-14,9.00,9.02,9.00,9.02,1000,8.64
2012-08-13,9.00,9.00,9.00,9.00,2000,8.62
2012-08-10,8.87,9.00,8.79,9.00,6000,8.62
2012-08-09,8.87,8.87,8.87,8.87,000,8.49
2012-08-08,9.04,9.04,9.00,9.00,3300,8.62
2012-08-07,9.19,9.19,9.19,9.19,400,8.80
2012-08-06,9.19,9.19,9.19,9.19,000,8.80
2012-08-03,9.20,9.20,9.19,9.19,1600,8.80
2012-08-02,8.91,9.20,8.91,9.20,7600,8.81
2012-08-01,8.96,9.00,8.87,8.87,112100,8.49
2012-07-31,8.63,8.95,8.63,8.95,20400,8.57
2012-07-30,8.20,8.20,8.20,8.20,1100,7.85
2012-07-27,8.00,8.00,8.00,8.00,000,7.66
2012-07-26,8.02,8.02,8.00,8.00,500,7.66
2012-07-25,8.20,8.20,8.20,8.20,000,7.85
2012-07-24,8.20,8.20,8.20,8.20,000,7.85
2012-07-23,8.30,8.30,8.20,8.20,3000,7.85
2012-07-20,8.20,8.20,8.20,8.20,100,7.85
2012-07-19,8.21,8.21,8.20,8.20,3400,7.85
2012-07-18,8.25,8.25,8.20,8.20,3000,7.85
2012-07-17,8.50,8.50,8.50,8.50,500,8.14
2012-07-16,8.15,8.25,8.00,8.25,58400,7.90
2012-07-13,8.20,8.35,8.20,8.35,1200,8.00
2012-07-12,8.20,8.20,8.15,8.20,2000,7.85
2012-07-11,8.60,8.60,8.60,8.60,000,8.23
2012-07-10,8.60,8.60,8.60,8.60,000,8.23
2012-07-09,8.60,8.60,8.60,8.60,200,8.23
2012-07-06,8.60,8.60,8.60,8.60,4000,8.23
2012-07-05,8.40,8.50,8.40,8.50,4000,8.14
2012-07-04,8.40,8.40,8.40,8.40,000,8.04
2012-07-03,8.40,8.40,8.40,8.40,000,8.04
2012-07-02,8.40,8.40,8.40,8.40,000,8.04
2012-06-29,8.20,8.45,8.00,8.36,5200,8.00
2012-06-28,8.21,8.30,8.21,8.25,17400,7.90
2012-06-27,8.28,8.39,8.28,8.39,1000,8.03
2012-06-26,8.40,8.40,7.86,8.25,17100,7.90
2012-06-25,8.50,8.50,8.45,8.45,3200,8.09
2012-06-22,8.47,8.47,8.47,8.47,800,8.11
2012-06-21,8.50,8.50,8.50,8.50,2900,8.14
2012-06-20,8.50,8.53,8.50,8.53,3600,8.17
2012-06-19,8.50,8.50,8.50,8.50,51900,8.14
2012-06-18,8.60,8.60,8.50,8.50,60000,8.14
2012-06-15,8.80,8.80,8.80,8.80,000,8.43
2012-06-14,8.80,8.80,8.80,8.80,500,8.43
2012-06-13,8.85,8.85,8.85,8.85,000,8.47
2012-06-12,8.85,8.85,8.85,8.85,1700,8.47
2012-06-11,9.00,9.00,9.00,9.00,000,8.62
2012-06-08,9.00,9.00,9.00,9.00,000,8.62
2012-06-07,9.00,9.00,9.00,9.00,3300,8.62
2012-06-06,9.20,9.20,9.20,9.20,2000,8.81
2012-06-05,9.00,9.20,9.00,9.20,2400,8.81
2012-06-04,9.00,9.00,9.00,9.00,1000,8.62
2012-06-01,9.20,9.20,9.20,9.20,2600,8.81
2012-05-31,9.20,9.20,9.20,9.20,2000,8.81
2012-05-30,9.20,9.20,9.09,9.20,6000,8.81
2012-05-29,9.09,9.10,9.09,9.10,4000,8.71
2012-05-28,9.00,9.25,9.00,9.10,5300,8.71
2012-05-25,9.10,9.10,9.00,9.00,1300,8.62
2012-05-24,9.25,9.25,9.25,9.25,000,8.86
2012-05-23,9.25,9.25,9.25,9.25,800,8.86
2012-05-22,9.25,9.25,9.25,9.25,200,8.86
2012-05-21,9.25,9.25,9.25,9.25,000,8.86
2012-05-18,9.25,9.25,9.25,9.25,1000,8.86
2012-05-17,9.25,9.25,9.25,9.25,300,8.86
2012-05-16,9.30,9.30,9.25,9.25,1900,8.86
2012-05-15,9.50,9.50,9.50,9.50,5000,9.10
2012-05-14,9.45,9.55,9.45,9.55,3400,9.14
2012-05-11,9.43,9.45,9.30,9.45,17300,9.05
2012-05-10,9.41,9.45,9.41,9.45,1000,9.05
2012-05-09,9.41,9.41,9.25,9.25,11100,8.86
2012-05-08,9.41,9.43,9.41,9.41,5600,9.01
2012-05-07,9.50,9.50,9.40,9.44,3900,9.04
2012-05-04,9.40,9.50,9.40,9.50,5400,9.10
2012-05-03,9.50,9.50,9.50,9.50,000,9.10
2012-05-02,9.49,9.50,9.49,9.50,1500,9.10
2012-05-01,9.45,9.45,9.30,9.45,600,9.05
2012-04-30,9.45,9.45,9.45,9.45,1100,9.05
2012-04-27,9.50,9.50,9.50,9.50,10000,9.10
2012-04-26,9.30,9.50,9.30,9.50,1600,9.10
2012-04-25,9.30,9.30,9.30,9.30,000,8.90
2012-04-24,9.30,9.30,9.30,9.30,1400,8.90
2012-04-23,9.42,9.45,9.42,9.45,1000,9.05
2012-04-20,9.40,9.40,9.40,9.40,000,9.00
2012-04-19,9.25,9.40,9.25,9.40,1100,9.00
2012-04-18,9.40,9.40,9.40,9.40,200,9.00
2012-04-17,9.40,9.40,9.40,9.40,000,9.00
